經度,緯度,溫度
120.18,23.799999999999937,25.5
120.21000000000001,23.799999999999937,25.4
120.24000000000001,23.799999999999937,25.4
120.27000000000001,23.799999999999937,25.4
120.30000000000001,23.799999999999937,25.4
120.33000000000001,23.799999999999937,25.3
120.36000000000001,23.799999999999937,25.3
120.39000000000001,23.799999999999937,25.3
120.42000000000002,23.799999999999937,25.4
120.45000000000002,23.799999999999937,25.5
120.48000000000002,23.799999999999937,25.2
120.51000000000002,23.799999999999937,25.3
120.54000000000002,23.799999999999937,24.1
120.57000000000002,23.799999999999937,24.5
120.60000000000002,23.799999999999937,22.4
120.63000000000002,23.799999999999937,17.9
120.66000000000003,23.799999999999937,19.9
120.69000000000003,23.799999999999937,15.5
120.72000000000003,23.799999999999937,20.2
120.75000000000003,23.799999999999937,15.6
120.78000000000003,23.799999999999937,7.5
120.81000000000003,23.799999999999937,9.2
120.84000000000003,23.799999999999937,17.5
120.87000000000003,23.799999999999937,17.6
120.90000000000003,23.799999999999937,15.3
120.93000000000004,23.799999999999937,17.0
120.96000000000004,23.799999999999937,17.8
120.99000000000004,23.799999999999937,11.9
121.02000000000004,23.799999999999937,10.7
121.05000000000004,23.799999999999937,5.0
121.08000000000004,23.799999999999937,4.9
121.11000000000004,23.799999999999937,1.9
121.14000000000004,23.799999999999937,3.1
121.17000000000004,23.799999999999937,9.5
121.20000000000005,23.799999999999937,13.9
121.23000000000005,23.799999999999937,14.7
121.26000000000005,23.799999999999937,10.8
121.29000000000005,23.799999999999937,11.5
121.32000000000005,23.799999999999937,21.4
121.35000000000005,23.799999999999937,18.4
121.38000000000005,23.799999999999937,24.4
121.41000000000005,23.799999999999937,23.5
121.44000000000005,23.799999999999937,23.3
121.47000000000006,23.799999999999937,23.8
121.50000000000006,23.799999999999937,26.9
120.15,23.769999999999936,25.5
120.18,23.769999999999936,25.5
120.21000000000001,23.769999999999936,25.5
120.24000000000001,23.769999999999936,25.4
120.27000000000001,23.769999999999936,25.4
120.30000000000001,23.769999999999936,25.4
120.33000000000001,23.769999999999936,25.4
120.36000000000001,23.769999999999936,25.4
120.39000000000001,23.769999999999936,25.4
120.42000000000002,23.769999999999936,25.5
120.45000000000002,23.769999999999936,25.6
120.48000000000002,23.769999999999936,25.4
120.51000000000002,23.769999999999936,25.1
120.54000000000002,23.769999999999936,25.0
120.57000000000002,23.769999999999936,23.3
120.60000000000002,23.769999999999936,18.5
120.63000000000002,23.769999999999936,21.7
120.66000000000003,23.769999999999936,20.6
120.69000000000003,23.769999999999936,20.6
120.72000000000003,23.769999999999936,22.8
120.75000000000003,23.769999999999936,19.2
120.78000000000003,23.769999999999936,15.7
120.81000000000003,23.769999999999936,7.9
120.84000000000003,23.769999999999936,12.9
120.87000000000003,23.769999999999936,21.5
120.90000000000003,23.769999999999936,19.5
120.93000000000004,23.769999999999936,18.9
120.96000000000004,23.769999999999936,7.1
120.99000000000004,23.769999999999936,11.8
121.02000000000004,23.769999999999936,14.0
121.05000000000004,23.769999999999936,12.6
121.08000000000004,23.769999999999936,12.6
121.11000000000004,23.769999999999936,6.2
121.14000000000004,23.769999999999936,4.2
121.17000000000004,23.769999999999936,7.0
121.20000000000005,23.769999999999936,4.0
121.23000000000005,23.769999999999936,7.8
121.26000000000005,23.769999999999936,11.6
121.29000000000005,23.769999999999936,14.3
121.32000000000005,23.769999999999936,12.2
121.35000000000005,23.769999999999936,21.8
121.38000000000005,23.769999999999936,25.5
121.41000000000005,23.769999999999936,22.8
121.44000000000005,23.769999999999936,24.6
121.47000000000006,23.769999999999936,25.9
121.50000000000006,23.769999999999936,24.0
120.15,23.739999999999934,25.5
120.18,23.739999999999934,25.5
120.21000000000001,23.739999999999934,25.5
120.24000000000001,23.739999999999934,25.5
120.27000000000001,23.739999999999934,25.5
120.30000000000001,23.739999999999934,25.4
120.33000000000001,23.739999999999934,25.4
120.36000000000001,23.739999999999934,25.4
120.39000000000001,23.739999999999934,25.4
120.42000000000002,23.739999999999934,25.5
120.45000000000002,23.739999999999934,25.6
120.48000000000002,23.739999999999934,25.6
120.51000000000002,23.739999999999934,25.2
120.54000000000002,23.739999999999934,24.3
120.57000000000002,23.739999999999934,24.4
120.60000000000002,23.739999999999934,22.4
120.63000000000002,23.739999999999934,19.2
120.66000000000003,23.739999999999934,18.8
120.69000000000003,23.739999999999934,19.3
120.72000000000003,23.739999999999934,18.5
120.75000000000003,23.739999999999934,18.0
120.78000000000003,23.739999999999934,12.0
120.81000000000003,23.739999999999934,9.6
120.84000000000003,23.739999999999934,13.6
120.87000000000003,23.739999999999934,17.5
120.90000000000003,23.739999999999934,18.5
120.93000000000004,23.739999999999934,8.8
120.96000000000004,23.739999999999934,4.7
120.99000000000004,23.739999999999934,12.9
121.02000000000004,23.739999999999934,12.8
121.05000000000004,23.739999999999934,3.5
121.08000000000004,23.739999999999934,1.1
121.11000000000004,23.739999999999934,4.3
121.14000000000004,23.739999999999934,1.2
121.17000000000004,23.739999999999934,1.9
121.20000000000005,23.739999999999934,1.2
121.23000000000005,23.739999999999934,3.9
121.26000000000005,23.739999999999934,9.6
121.29000000000005,23.739999999999934,18.1
121.32000000000005,23.739999999999934,22.0
121.35000000000005,23.739999999999934,23.7
121.38000000000005,23.739999999999934,24.2
121.41000000000005,23.739999999999934,23.9
121.44000000000005,23.739999999999934,22.8
121.47000000000006,23.739999999999934,25.4
121.50000000000006,23.739999999999934,26.2
120.15,23.709999999999933,25.5
120.18,23.709999999999933,25.5
120.21000000000001,23.709999999999933,25.5
120.24000000000001,23.709999999999933,25.5
120.27000000000001,23.709999999999933,25.5
120.30000000000001,23.709999999999933,25.5
120.33000000000001,23.709999999999933,25.4
120.36000000000001,23.709999999999933,25.4
120.39000000000001,23.709999999999933,25.4
120.42000000000002,23.709999999999933,25.5
120.45000000000002,23.709999999999933,25.6
120.48000000000002,23.709999999999933,25.6
120.51000000000002,23.709999999999933,25.5
120.54000000000002,23.709999999999933,25.3
120.57000000000002,23.709999999999933,24.8
120.60000000000002,23.709999999999933,23.5
120.63000000000002,23.709999999999933,22.0
120.66000000000003,23.709999999999933,22.9
120.69000000000003,23.709999999999933,15.8
120.72000000000003,23.709999999999933,15.1
120.75000000000003,23.709999999999933,15.7
120.78000000000003,23.709999999999933,9.4
120.81000000000003,23.709999999999933,10.3
120.84000000000003,23.709999999999933,14.0
120.87000000000003,23.709999999999933,20.4
120.90000000000003,23.709999999999933,16.9
120.93000000000004,23.709999999999933,6.8
120.96000000000004,23.709999999999933,5.8
120.99000000000004,23.709999999999933,11.6
121.02000000000004,23.709999999999933,15.7
121.05000000000004,23.709999999999933,10.7
121.08000000000004,23.709999999999933,2.9
121.11000000000004,23.709999999999933,-1.1
121.14000000000004,23.709999999999933,0.72
121.17000000000004,23.709999999999933,8.1
121.20000000000005,23.709999999999933,8.0
121.23000000000005,23.709999999999933,5.1
121.26000000000005,23.709999999999933,4.6
121.29000000000005,23.709999999999933,9.5
121.32000000000005,23.709999999999933,13.2
121.35000000000005,23.709999999999933,20.7
121.38000000000005,23.709999999999933,23.4
121.41000000000005,23.709999999999933,25.6
121.44000000000005,23.709999999999933,24.7
121.47000000000006,23.709999999999933,24.3
121.50000000000006,23.709999999999933,25.7
121.53000000000006,23.709999999999933,27.3
120.15,23.679999999999932,25.5
120.18,23.679999999999932,25.5
120.21000000000001,23.679999999999932,25.5
120.24000000000001,23.679999999999932,25.5
120.27000000000001,23.679999999999932,25.5
120.30000000000001,23.679999999999932,25.8
120.33000000000001,23.679999999999932,25.5
120.36000000000001,23.679999999999932,25.4
120.39000000000001,23.679999999999932,25.5
120.42000000000002,23.679999999999932,25.3
120.45000000000002,23.679999999999932,25.6
120.48000000000002,23.679999999999932,25.6
120.51000000000002,23.679999999999932,25.6
120.54000000000002,23.679999999999932,25.6
120.57000000000002,23.679999999999932,25.2
120.60000000000002,23.679999999999932,24.3
120.63000000000002,23.679999999999932,23.2
120.66000000000003,23.679999999999932,24.4
120.69000000000003,23.679999999999932,20.0
120.72000000000003,23.679999999999932,16.5
120.75000000000003,23.679999999999932,16.8
120.78000000000003,23.679999999999932,12.7
120.81000000000003,23.679999999999932,12.5
120.84000000000003,23.679999999999932,15.9
120.87000000000003,23.679999999999932,21.7
120.90000000000003,23.679999999999932,19.9
120.93000000000004,23.679999999999932,16.6
120.96000000000004,23.679999999999932,4.2
120.99000000000004,23.679999999999932,12.6
121.02000000000004,23.679999999999932,19.1
121.05000000000004,23.679999999999932,8.6
121.08000000000004,23.679999999999932,-0.54
121.11000000000004,23.679999999999932,4.9
121.14000000000004,23.679999999999932,8.3
121.17000000000004,23.679999999999932,10.7
121.20000000000005,23.679999999999932,9.8
121.23000000000005,23.679999999999932,4.7
121.26000000000005,23.679999999999932,4.6
121.29000000000005,23.679999999999932,4.4
121.32000000000005,23.679999999999932,12.5
121.35000000000005,23.679999999999932,14.6
121.38000000000005,23.679999999999932,21.4
121.41000000000005,23.679999999999932,25.8
121.44000000000005,23.679999999999932,26.0
121.47000000000006,23.679999999999932,25.2
121.50000000000006,23.679999999999932,22.0
121.53000000000006,23.679999999999932,27.1
120.18,23.64999999999993,25.5
120.21000000000001,23.64999999999993,25.5
120.24000000000001,23.64999999999993,26.1
120.27000000000001,23.64999999999993,25.5
120.30000000000001,23.64999999999993,25.5
120.33000000000001,23.64999999999993,25.5
120.36000000000001,23.64999999999993,25.5
120.39000000000001,23.64999999999993,25.7
120.42000000000002,23.64999999999993,25.5
120.45000000000002,23.64999999999993,25.6
120.48000000000002,23.64999999999993,25.4
120.51000000000002,23.64999999999993,25.7
120.54000000000002,23.64999999999993,25.7
120.57000000000002,23.64999999999993,25.6
120.60000000000002,23.64999999999993,25.4
120.63000000000002,23.64999999999993,24.7
120.66000000000003,23.64999999999993,24.7
120.69000000000003,23.64999999999993,22.5
120.72000000000003,23.64999999999993,17.4
120.75000000000003,23.64999999999993,15.0
120.78000000000003,23.64999999999993,17.7
120.81000000000003,23.64999999999993,16.0
120.84000000000003,23.64999999999993,21.9
120.87000000000003,23.64999999999993,21.4
120.90000000000003,23.64999999999993,14.5
120.93000000000004,23.64999999999993,11.3
120.96000000000004,23.64999999999993,9.9
120.99000000000004,23.64999999999993,12.2
121.02000000000004,23.64999999999993,17.1
121.05000000000004,23.64999999999993,14.9
121.08000000000004,23.64999999999993,13.0
121.11000000000004,23.64999999999993,8.6
121.14000000000004,23.64999999999993,14.1
121.17000000000004,23.64999999999993,15.0
121.20000000000005,23.64999999999993,9.2
121.23000000000005,23.64999999999993,2.1
121.26000000000005,23.64999999999993,12.3
121.29000000000005,23.64999999999993,11.8
121.32000000000005,23.64999999999993,19.5
121.35000000000005,23.64999999999993,19.9
121.38000000000005,23.64999999999993,24.0
121.41000000000005,23.64999999999993,25.4
121.44000000000005,23.64999999999993,26.0
121.47000000000006,23.64999999999993,26.4
121.50000000000006,23.64999999999993,25.1
121.53000000000006,23.64999999999993,24.2
120.18,23.61999999999993,25.5
120.21000000000001,23.61999999999993,25.5
120.24000000000001,23.61999999999993,25.5
120.27000000000001,23.61999999999993,25.5
120.30000000000001,23.61999999999993,25.5
120.33000000000001,23.61999999999993,25.5
120.36000000000001,23.61999999999993,25.4
120.39000000000001,23.61999999999993,25.4
120.42000000000002,23.61999999999993,25.5
120.45000000000002,23.61999999999993,25.5
120.48000000000002,23.61999999999993,25.7
120.51000000000002,23.61999999999993,25.7
120.54000000000002,23.61999999999993,25.7
120.57000000000002,23.61999999999993,25.8
120.60000000000002,23.61999999999993,25.4
120.63000000000002,23.61999999999993,24.1
120.66000000000003,23.61999999999993,25.2
120.69000000000003,23.61999999999993,24.4
120.72000000000003,23.61999999999993,21.7
120.75000000000003,23.61999999999993,21.3
120.78000000000003,23.61999999999993,21.0
120.81000000000003,23.61999999999993,18.9
120.84000000000003,23.61999999999993,22.9
120.87000000000003,23.61999999999993,21.1
120.90000000000003,23.61999999999993,15.4
120.93000000000004,23.61999999999993,14.0
120.96000000000004,23.61999999999993,7.4
120.99000000000004,23.61999999999993,15.1
121.02000000000004,23.61999999999993,19.0
121.05000000000004,23.61999999999993,10.6
121.08000000000004,23.61999999999993,10.3
121.11000000000004,23.61999999999993,12.0
121.14000000000004,23.61999999999993,18.2
121.17000000000004,23.61999999999993,14.9
121.20000000000005,23.61999999999993,10.6
121.23000000000005,23.61999999999993,3.4
121.26000000000005,23.61999999999993,5.0
121.29000000000005,23.61999999999993,12.3
121.32000000000005,23.61999999999993,9.9
121.35000000000005,23.61999999999993,16.2
121.38000000000005,23.61999999999993,23.6
121.41000000000005,23.61999999999993,25.3
121.44000000000005,23.61999999999993,26.0
121.47000000000006,23.61999999999993,26.5
121.50000000000006,23.61999999999993,25.0
121.53000000000006,23.61999999999993,25.7
120.18,23.58999999999993,25.5
120.21000000000001,23.58999999999993,25.5
120.24000000000001,23.58999999999993,25.4
120.27000000000001,23.58999999999993,25.5
120.30000000000001,23.58999999999993,25.5
120.33000000000001,23.58999999999993,25.5
120.36000000000001,23.58999999999993,25.5
120.39000000000001,23.58999999999993,25.4
120.42000000000002,23.58999999999993,25.2
120.45000000000002,23.58999999999993,25.5
120.48000000000002,23.58999999999993,25.5
120.51000000000002,23.58999999999993,25.6
120.54000000000002,23.58999999999993,25.7
120.57000000000002,23.58999999999993,25.8
120.60000000000002,23.58999999999993,25.6
120.63000000000002,23.58999999999993,24.6
120.66000000000003,23.58999999999993,25.2
120.69000000000003,23.58999999999993,24.9
120.72000000000003,23.58999999999993,23.1
120.75000000000003,23.58999999999993,22.6
120.78000000000003,23.58999999999993,20.9
120.81000000000003,23.58999999999993,16.8
120.84000000000003,23.58999999999993,22.2
120.87000000000003,23.58999999999993,19.8
120.90000000000003,23.58999999999993,21.6
120.93000000000004,23.58999999999993,14.1
120.96000000000004,23.58999999999993,8.1
120.99000000000004,23.58999999999993,8.9
121.02000000000004,23.58999999999993,17.3
121.05000000000004,23.58999999999993,19.5
121.08000000000004,23.58999999999993,21.2
121.11000000000004,23.58999999999993,17.6
121.14000000000004,23.58999999999993,9.3
121.17000000000004,23.58999999999993,8.5
121.20000000000005,23.58999999999993,7.0
121.23000000000005,23.58999999999993,2.3
121.26000000000005,23.58999999999993,7.7
121.29000000000005,23.58999999999993,8.0
121.32000000000005,23.58999999999993,15.3
121.35000000000005,23.58999999999993,16.2
121.38000000000005,23.58999999999993,23.0
121.41000000000005,23.58999999999993,23.3
121.44000000000005,23.58999999999993,26.1
121.47000000000006,23.58999999999993,26.4
121.50000000000006,23.58999999999993,24.8
121.53000000000006,23.58999999999993,24.8
121.56000000000006,23.58999999999993,27.0
120.21000000000001,23.559999999999928,25.6
120.24000000000001,23.559999999999928,25.6
120.27000000000001,23.559999999999928,25.5
120.30000000000001,23.559999999999928,25.5
120.33000000000001,23.559999999999928,25.6
120.36000000000001,23.559999999999928,25.5
120.39000000000001,23.559999999999928,25.5
120.42000000000002,23.559999999999928,25.6
120.45000000000002,23.559999999999928,25.6
120.48000000000002,23.559999999999928,25.6
120.51000000000002,23.559999999999928,25.5
120.54000000000002,23.559999999999928,25.7
120.57000000000002,23.559999999999928,25.7
120.60000000000002,23.559999999999928,25.6
120.63000000000002,23.559999999999928,25.5
120.66000000000003,23.559999999999928,25.4
120.69000000000003,23.559999999999928,25.0
120.72000000000003,23.559999999999928,24.2
120.75000000000003,23.559999999999928,23.9
120.78000000000003,23.559999999999928,23.1
120.81000000000003,23.559999999999928,18.2
120.84000000000003,23.559999999999928,21.3
120.87000000000003,23.559999999999928,21.9
120.90000000000003,23.559999999999928,22.7
120.93000000000004,23.559999999999928,18.4
120.96000000000004,23.559999999999928,18.9
120.99000000000004,23.559999999999928,17.3
121.02000000000004,23.559999999999928,19.6
121.05000000000004,23.559999999999928,14.6
121.08000000000004,23.559999999999928,13.1
121.11000000000004,23.559999999999928,9.3
121.14000000000004,23.559999999999928,10.5
121.17000000000004,23.559999999999928,4.7
121.20000000000005,23.559999999999928,3.7
121.23000000000005,23.559999999999928,6.9
121.26000000000005,23.559999999999928,13.0
121.29000000000005,23.559999999999928,16.3
121.32000000000005,23.559999999999928,20.1
121.35000000000005,23.559999999999928,19.8
121.38000000000005,23.559999999999928,10.4
121.41000000000005,23.559999999999928,18.9
121.44000000000005,23.559999999999928,23.5
121.47000000000006,23.559999999999928,26.4
121.50000000000006,23.559999999999928,26.5
121.53000000000006,23.559999999999928,25.9
121.56000000000006,23.559999999999928,26.6
120.21000000000001,23.529999999999927,26.1
120.24000000000001,23.529999999999927,25.6
120.27000000000001,23.529999999999927,25.6
120.30000000000001,23.529999999999927,25.6
120.33000000000001,23.529999999999927,25.6
120.36000000000001,23.529999999999927,26.2
120.39000000000001,23.529999999999927,25.6
120.42000000000002,23.529999999999927,25.6
120.45000000000002,23.529999999999927,25.6
120.48000000000002,23.529999999999927,25.6
120.51000000000002,23.529999999999927,25.6
120.54000000000002,23.529999999999927,25.6
120.57000000000002,23.529999999999927,25.7
120.60000000000002,23.529999999999927,25.7
120.63000000000002,23.529999999999927,25.6
120.66000000000003,23.529999999999927,25.4
120.69000000000003,23.529999999999927,25.4
120.72000000000003,23.529999999999927,24.0
120.75000000000003,23.529999999999927,22.2
120.78000000000003,23.529999999999927,24.9
120.81000000000003,23.529999999999927,22.9
120.84000000000003,23.529999999999927,23.4
120.87000000000003,23.529999999999927,23.2
120.90000000000003,23.529999999999927,23.4
120.93000000000004,23.529999999999927,24.1
120.96000000000004,23.529999999999927,22.7
120.99000000000004,23.529999999999927,23.3
121.02000000000004,23.529999999999927,19.1
121.05000000000004,23.529999999999927,21.6
121.08000000000004,23.529999999999927,18.9
121.11000000000004,23.529999999999927,12.4
121.14000000000004,23.529999999999927,13.4
121.17000000000004,23.529999999999927,9.2
121.20000000000005,23.529999999999927,6.4
121.23000000000005,23.529999999999927,5.0
121.26000000000005,23.529999999999927,16.6
121.29000000000005,23.529999999999927,13.5
121.32000000000005,23.529999999999927,15.4
121.35000000000005,23.529999999999927,11.7
121.38000000000005,23.529999999999927,12.9
121.41000000000005,23.529999999999927,20.7
121.44000000000005,23.529999999999927,25.3
121.47000000000006,23.529999999999927,26.1
121.50000000000006,23.529999999999927,26.7
121.53000000000006,23.529999999999927,25.6
121.56000000000006,23.529999999999927,26.3
120.27000000000001,23.499999999999925,25.6
120.30000000000001,23.499999999999925,25.6
120.33000000000001,23.499999999999925,25.7
120.36000000000001,23.499999999999925,25.7
120.39000000000001,23.499999999999925,25.7
120.42000000000002,23.499999999999925,25.7
120.45000000000002,23.499999999999925,25.7
120.48000000000002,23.499999999999925,25.7
120.51000000000002,23.499999999999925,25.7
120.54000000000002,23.499999999999925,25.7
120.57000000000002,23.499999999999925,25.7
120.60000000000002,23.499999999999925,25.9
120.63000000000002,23.499999999999925,23.0
120.66000000000003,23.499999999999925,23.9
120.69000000000003,23.499999999999925,24.9
120.72000000000003,23.499999999999925,24.3
120.75000000000003,23.499999999999925,24.7
120.78000000000003,23.499999999999925,24.8
120.81000000000003,23.499999999999925,23.9
120.84000000000003,23.499999999999925,22.1
120.87000000000003,23.499999999999925,21.4
120.90000000000003,23.499999999999925,21.3
120.93000000000004,23.499999999999925,19.9
120.96000000000004,23.499999999999925,12.5
120.99000000000004,23.499999999999925,15.4
121.02000000000004,23.499999999999925,19.9
121.05000000000004,23.499999999999925,17.1
121.08000000000004,23.499999999999925,13.1
121.11000000000004,23.499999999999925,-0.24
121.14000000000004,23.499999999999925,5.1
121.17000000000004,23.499999999999925,4.8
121.20000000000005,23.499999999999925,7.3
121.23000000000005,23.499999999999925,7.4
121.26000000000005,23.499999999999925,14.4
121.29000000000005,23.499999999999925,7.2
121.32000000000005,23.499999999999925,9.1
121.35000000000005,23.499999999999925,14.4
121.38000000000005,23.499999999999925,19.7
121.41000000000005,23.499999999999925,21.0
121.44000000000005,23.499999999999925,21.6
121.47000000000006,23.499999999999925,26.2
121.50000000000006,23.499999999999925,26.7
121.53000000000006,23.499999999999925,26.5
121.56000000000006,23.499999999999925,23.8
120.27000000000001,23.469999999999924,25.6
120.30000000000001,23.469999999999924,25.7
120.33000000000001,23.469999999999924,25.7
120.36000000000001,23.469999999999924,25.7
120.39000000000001,23.469999999999924,25.7
120.42000000000002,23.469999999999924,25.8
120.45000000000002,23.469999999999924,25.8
120.48000000000002,23.469999999999924,25.8
120.51000000000002,23.469999999999924,25.8
120.54000000000002,23.469999999999924,25.7
120.57000000000002,23.469999999999924,25.8
120.60000000000002,23.469999999999924,26.0
120.63000000000002,23.469999999999924,24.1
120.66000000000003,23.469999999999924,24.6
120.69000000000003,23.469999999999924,24.9
120.72000000000003,23.469999999999924,24.2
120.75000000000003,23.469999999999924,25.0
120.78000000000003,23.469999999999924,25.2
120.81000000000003,23.469999999999924,21.7
120.84000000000003,23.469999999999924,19.7
120.87000000000003,23.469999999999924,22.5
120.90000000000003,23.469999999999924,21.0
120.93000000000004,23.469999999999924,21.2
120.96000000000004,23.469999999999924,18.7
120.99000000000004,23.469999999999924,14.0
121.02000000000004,23.469999999999924,17.7
121.05000000000004,23.469999999999924,17.8
121.08000000000004,23.469999999999924,16.7
121.11000000000004,23.469999999999924,11.4
121.14000000000004,23.469999999999924,7.3
121.17000000000004,23.469999999999924,2.8
121.20000000000005,23.469999999999924,5.6
121.23000000000005,23.469999999999924,12.7
121.26000000000005,23.469999999999924,4.2
121.29000000000005,23.469999999999924,8.7
121.32000000000005,23.469999999999924,8.8
121.35000000000005,23.469999999999924,16.4
121.38000000000005,23.469999999999924,17.7
121.41000000000005,23.469999999999924,19.6
121.44000000000005,23.469999999999924,17.5
121.47000000000006,23.469999999999924,23.4
121.50000000000006,23.469999999999924,26.6
121.53000000000006,23.469999999999924,26.7
121.56000000000006,23.469999999999924,24.9
121.59000000000006,23.469999999999924,25.9
120.30000000000001,23.439999999999923,25.7
120.33000000000001,23.439999999999923,25.8
120.36000000000001,23.439999999999923,25.8
120.39000000000001,23.439999999999923,25.8
120.42000000000002,23.439999999999923,25.8
120.45000000000002,23.439999999999923,25.9
120.48000000000002,23.439999999999923,25.9
120.51000000000002,23.439999999999923,25.9
120.54000000000002,23.439999999999923,25.9
120.57000000000002,23.439999999999923,25.9
120.60000000000002,23.439999999999923,26.1
120.63000000000002,23.439999999999923,22.8
120.66000000000003,23.439999999999923,24.4
120.69000000000003,23.439999999999923,25.8
120.72000000000003,23.439999999999923,25.2
120.75000000000003,23.439999999999923,24.5
120.78000000000003,23.439999999999923,25.1
120.81000000000003,23.439999999999923,23.2
120.84000000000003,23.439999999999923,21.2
120.87000000000003,23.439999999999923,22.7
120.90000000000003,23.439999999999923,20.1
120.93000000000004,23.439999999999923,22.4
120.96000000000004,23.439999999999923,22.5
120.99000000000004,23.439999999999923,19.3
121.02000000000004,23.439999999999923,16.8
121.05000000000004,23.439999999999923,20.3
121.08000000000004,23.439999999999923,19.4
121.11000000000004,23.439999999999923,9.7
121.14000000000004,23.439999999999923,6.3
121.17000000000004,23.439999999999923,7.0
121.20000000000005,23.439999999999923,13.0
121.23000000000005,23.439999999999923,12.8
121.26000000000005,23.439999999999923,3.8
121.29000000000005,23.439999999999923,7.6
121.32000000000005,23.439999999999923,17.8
121.35000000000005,23.439999999999923,21.9
121.38000000000005,23.439999999999923,15.2
121.41000000000005,23.439999999999923,19.3
121.44000000000005,23.439999999999923,9.3
121.47000000000006,23.439999999999923,22.1
121.50000000000006,23.439999999999923,26.0
121.53000000000006,23.439999999999923,26.4
121.56000000000006,23.439999999999923,26.6
121.59000000000006,23.439999999999923,23.9
120.33000000000001,23.409999999999922,25.8
120.36000000000001,23.409999999999922,25.8
120.39000000000001,23.409999999999922,25.9
120.42000000000002,23.409999999999922,25.9
120.45000000000002,23.409999999999922,26.0
120.48000000000002,23.409999999999922,26.0
120.51000000000002,23.409999999999922,26.0
120.54000000000002,23.409999999999922,25.7
120.57000000000002,23.409999999999922,26.1
120.60000000000002,23.409999999999922,26.2
120.63000000000002,23.409999999999922,23.0
120.66000000000003,23.409999999999922,25.3
120.69000000000003,23.409999999999922,26.0
120.72000000000003,23.409999999999922,25.2
120.75000000000003,23.409999999999922,25.1
120.78000000000003,23.409999999999922,24.8
120.81000000000003,23.409999999999922,21.5
120.84000000000003,23.409999999999922,19.4
120.87000000000003,23.409999999999922,22.1
120.90000000000003,23.409999999999922,22.3
120.93000000000004,23.409999999999922,22.0
120.96000000000004,23.409999999999922,23.5
120.99000000000004,23.409999999999922,23.1
121.02000000000004,23.409999999999922,17.6
121.05000000000004,23.409999999999922,21.0
121.08000000000004,23.409999999999922,21.5
121.11000000000004,23.409999999999922,17.6
121.14000000000004,23.409999999999922,13.4
121.17000000000004,23.409999999999922,13.7
121.20000000000005,23.409999999999922,16.7
121.23000000000005,23.409999999999922,12.4
121.26000000000005,23.409999999999922,7.9
121.29000000000005,23.409999999999922,8.8
121.32000000000005,23.409999999999922,12.5
121.35000000000005,23.409999999999922,11.5
121.38000000000005,23.409999999999922,5.3
121.41000000000005,23.409999999999922,10.4
121.44000000000005,23.409999999999922,9.3
121.47000000000006,23.409999999999922,15.6
121.50000000000006,23.409999999999922,25.9
121.53000000000006,23.409999999999922,25.7
121.56000000000006,23.409999999999922,26.2
121.59000000000006,23.409999999999922,26.2
120.33000000000001,23.37999999999992,25.9
120.36000000000001,23.37999999999992,25.9
120.39000000000001,23.37999999999992,26.0
120.42000000000002,23.37999999999992,26.0
120.45000000000002,23.37999999999992,26.1
120.48000000000002,23.37999999999992,27.0
120.51000000000002,23.37999999999992,26.1
120.54000000000002,23.37999999999992,26.1
120.57000000000002,23.37999999999992,26.5
120.60000000000002,23.37999999999992,26.2
120.63000000000002,23.37999999999992,23.4
120.66000000000003,23.37999999999992,25.3
120.69000000000003,23.37999999999992,26.0
120.72000000000003,23.37999999999992,25.1
120.75000000000003,23.37999999999992,24.9
120.78000000000003,23.37999999999992,24.9
120.81000000000003,23.37999999999992,20.5
120.84000000000003,23.37999999999992,21.5
120.87000000000003,23.37999999999992,23.0
120.90000000000003,23.37999999999992,22.5
120.93000000000004,23.37999999999992,23.8
120.96000000000004,23.37999999999992,24.7
120.99000000000004,23.37999999999992,24.4
121.02000000000004,23.37999999999992,18.7
121.05000000000004,23.37999999999992,18.5
121.08000000000004,23.37999999999992,21.9
121.11000000000004,23.37999999999992,20.8
121.14000000000004,23.37999999999992,17.0
121.17000000000004,23.37999999999992,18.7
121.20000000000005,23.37999999999992,18.7
121.23000000000005,23.37999999999992,17.5
121.26000000000005,23.37999999999992,5.6
121.29000000000005,23.37999999999992,4.1
121.32000000000005,23.37999999999992,6.4
121.35000000000005,23.37999999999992,7.9
121.38000000000005,23.37999999999992,11.7
121.41000000000005,23.37999999999992,17.3
121.44000000000005,23.37999999999992,16.1
121.47000000000006,23.37999999999992,19.3
121.50000000000006,23.37999999999992,26.1
121.53000000000006,23.37999999999992,26.7
121.56000000000006,23.37999999999992,26.3
121.59000000000006,23.37999999999992,26.1
120.36000000000001,23.34999999999992,25.9
120.39000000000001,23.34999999999992,26.0
120.42000000000002,23.34999999999992,26.2
120.45000000000002,23.34999999999992,26.2
120.48000000000002,23.34999999999992,26.2
120.51000000000002,23.34999999999992,25.8
120.54000000000002,23.34999999999992,26.2
120.57000000000002,23.34999999999992,26.3
120.60000000000002,23.34999999999992,25.8
120.63000000000002,23.34999999999992,25.5
120.66000000000003,23.34999999999992,25.9
120.69000000000003,23.34999999999992,25.8
120.72000000000003,23.34999999999992,25.6
120.75000000000003,23.34999999999992,25.6
120.78000000000003,23.34999999999992,25.6
120.81000000000003,23.34999999999992,23.3
120.84000000000003,23.34999999999992,22.1
120.87000000000003,23.34999999999992,24.9
120.90000000000003,23.34999999999992,24.5
120.93000000000004,23.34999999999992,24.9
